-0.727837	-0.047884	9.892841
-0.603339	-0.095768	9.768343
-0.507571	0.019154	9.854534
-0.497994	0.038307	9.892841
-0.651223	0.287304	10.141838
-0.746991	0.603339	10.323798
-0.622492	0.603339	10.170568
-0.335188	0.134075	10.486604
-0.306458	0.229843	10.764331
-0.191536	0.287304	10.563218
-0.028730	0.459687	10.237606
0.134075	0.689530	9.902418
-0.047884	0.823605	9.921572
-0.229843	0.861913	9.816227
-0.172383	0.756568	9.557653
-0.181959	0.555455	9.835381
-0.210690	0.181959	10.237606
-0.057461	-0.047884	10.582372
0.268151	-0.316035	11.099519
0.344765	-0.095768	10.611102
0.220267	0.134075	10.074800
-0.076614	0.392649	9.864111
-0.134075	0.325611	9.979033
-0.201113	0.383072	10.218452
-0.201113	0.459687	10.218452
-0.124498	0.411803	10.170568
-0.028730	0.430956	10.362105
0.095768	0.430956	10.285490
-0.009577	0.335188	10.285490
-0.047884	0.478840	10.180145
-0.086191	0.574608	10.141838
-0.028730	0.555455	10.074800
0.028730	0.383072	10.218452
-0.105345	0.469264	10.074800
-0.268151	0.632069	10.141838
-0.229843	0.584185	10.304645
0.028730	0.565032	10.113108
-0.047884	0.603339	9.940725
-0.114922	0.756568	9.768343
0.067038	0.526724	9.921572
0.143652	0.325611	10.132261
0.047884	0.383072	10.362105
0.009577	0.497994	10.333375
0.009577	0.344765	10.208876
-0.095768	0.478840	10.170568
-0.038307	0.545878	10.046070
0.019154	0.335188	10.247183
0.028730	0.354342	10.390836
-0.057461	0.603339	9.605537
-0.239420	0.660800	10.553641
-0.143652	0.593762	10.400413
-0.153229	0.402226	10.199299
-0.086191	0.383072	10.160992
-0.153229	0.794875	10.342952
-0.057461	0.584185	9.825804
-0.124498	0.258574	9.988609
0.105345	0.354342	10.467450
0.191536	0.296881	10.764331
0.277727	0.086191	10.409989
0.258574	0.162806	9.883265
0.258574	0.536301	10.180145
0.363919	0.450110	9.844957
0.239420	0.287304	10.228029
0.335188	0.354342	10.122684
0.325611	0.411803	10.170568
0.143652	0.373495	10.333375
0.057461	0.354342	10.295067
0.134075	0.373495	10.189722
0.153229	0.383072	10.256760
0.162806	0.354342	10.170568
0.134075	0.354342	10.055647
0.172383	0.402226	10.132261
0.181959	0.363919	10.285490
0.210690	0.316035	10.228029
0.239420	0.354342	10.046070
0.143652	0.335188	10.046070
0.181959	0.325611	10.160992
0.220267	0.325611	10.026917
0.306458	0.325611	10.065224
0.363919	0.277727	10.113108
0.392649	0.172383	10.084377
0.306458	0.143652	10.314221
0.411803	0.114922	10.113108
0.354342	0.143652	10.160992
0.162806	0.105345	10.285490
0.057461	0.114922	10.496181
0.057461	0.153229	10.381259
-0.028730	0.114922	10.342952
0.057461	0.076614	9.730036
0.009577	0.019154	10.103531
0.009577	0.067038	10.582372
0.134075	0.201113	10.611102
0.277727	0.124498	10.189722
0.430956	0.076614	9.873688
0.411803	0.258574	10.132261
0.363919	0.555455	10.745177
0.229843	0.660800	10.754754
0.354342	0.526724	10.400413
0.785298	-0.143652	9.816227
0.641646	-0.124498	10.093954
0.612916	-0.172383	9.921572
0.545878	-0.296881	9.883265
0.699107	-0.766145	9.576807
0.517148	-0.890643	9.749189
0.421380	-0.641646	9.950302
0.469264	-0.277727	10.122684
0.469264	-0.191536	10.237606
0.794875	-0.392649	9.758766
1.130063	-0.545878	9.576807
1.063026	-0.316035	10.448297
1.101333	-0.153229	10.726024
1.158794	-0.124498	10.678140
1.321599	-0.363919	9.950302
1.369483	-0.469264	9.931149
1.417367	-0.469264	10.132261
1.513135	-0.258574	10.457873
1.541866	-0.296881	10.764331
1.379060	-0.325611	10.716447
1.244985	-0.172383	10.639832
1.034295	0.153229	10.457873
1.015141	0.124498	10.285490
1.005565	0.095768	10.055647
1.024718	0.038307	9.825804
1.110910	-0.210690	9.758766
1.388637	-0.363919	9.940725
1.580173	-0.526724	9.969456
1.647211	-0.852336	10.046070
1.589750	-0.842759	10.026917
1.570596	-0.794875	9.873688
1.426944	-0.670376	9.662998
0.794875	-0.430956	10.046070
0.450110	-0.497994	10.314221
0.229843	-0.526724	10.390836
-0.009577	-0.095768	10.017340
-0.076614	0.067038	10.007763
-0.038307	0.076614	10.026917
0.047884	0.076614	10.208876
0.076614	-0.201113	10.793061
-0.028730	-0.105345	10.783484
-0.076614	-0.019154	10.400413
-0.517148	0.545878	9.988609
-0.555455	0.536301	9.864111
-0.565032	0.335188	10.103531
-0.632069	0.134075	10.275913
-0.622492	-0.067038	10.371682
-0.746991	0.067038	10.457873
-0.651223	0.086191	10.409989
-0.392649	-0.277727	10.323798
-0.392649	-0.277727	10.228029
-0.622492	-0.057461	10.237606
-0.785298	0.172383	10.247183
-0.584185	0.086191	9.883265
-0.679953	0.172383	10.141838
-0.775721	0.421380	10.362105
-1.168370	0.641646	9.864111
-1.283292	0.507571	9.844957
-1.197101	0.191536	10.007763
-0.565032	0.028730	10.275913
-0.344765	0.038307	10.429143
-0.268151	0.047884	10.342952
-0.220267	0.047884	10.199299
-0.105345	0.134075	9.873688
0.057461	0.124498	9.950302
0.114922	0.143652	10.036493
0.067038	0.450110	10.218452
-0.019154	0.450110	10.342952
-0.028730	0.392649	10.256760
-0.028730	0.478840	10.218452
-0.067038	0.517148	10.113108
-0.047884	0.306458	10.189722
0.038307	0.143652	10.160992
0.239420	0.124498	10.218452
0.229843	0.325611	9.873688
0.124498	0.497994	9.969456
0.105345	0.545878	10.333375
0.114922	0.478840	10.180145
0.057461	0.488417	10.180145
-0.009577	0.517148	10.180145
0.076614	0.450110	10.295067
0.143652	0.383072	10.486604
0.210690	0.383072	10.668563
0.268151	0.296881	10.572795
-0.019154	0.660800	9.442732
-0.076614	0.651223	10.237606
0.306458	0.536301	10.381259
0.402226	0.421380	9.911995
0.402226	0.430956	9.959879
0.354342	0.469264	10.046070
0.296881	0.584185	10.170568
0.143652	0.430956	9.883265
0.373495	0.134075	10.400413
0.517148	0.354342	10.505757
0.383072	0.459687	10.084377
0.363919	0.411803	10.036493
0.354342	0.593762	10.275913
0.296881	0.737414	10.218452
0.344765	0.459687	9.988609
0.363919	0.373495	10.295067
0.459687	0.268151	10.228029
0.344765	0.488417	10.132261
0.325611	0.517148	10.170568
0.344765	0.507571	10.036493
0.363919	0.555455	9.979033
0.392649	0.450110	10.093954
0.363919	0.421380	10.122684
0.325611	0.383072	10.141838
0.392649	0.392649	10.151415
0.344765	0.411803	10.237606
0.411803	0.392649	10.151415
0.450110	0.411803	10.113108
0.373495	0.507571	10.065224
0.411803	0.440533	10.093954
0.497994	0.363919	10.074800
0.517148	0.277727	10.122684
0.459687	0.258574	10.237606
0.488417	0.287304	10.026917
0.459687	0.296881	10.074800
0.641646	0.191536	10.132261
0.689530	0.114922	9.998186
0.660800	0.095768	10.141838
0.612916	0.229843	10.237606
0.641646	0.105345	10.036493
0.622492	0.143652	9.940725
0.679953	0.114922	9.854534
0.488417	0.124498	10.237606
0.383072	0.153229	10.371682
0.373495	0.114922	10.486604
0.804452	-0.181959	10.400413
0.814029	-0.268151	10.371682
0.957681	-0.067038	10.285490
0.928950	0.162806	10.429143
0.881066	0.373495	10.247183
0.881066	0.316035	10.046070
0.948104	0.229843	9.797073
0.881066	0.057461	10.275913
0.823605	-0.181959	10.400413
0.900220	-0.459687	10.170568
1.043872	-0.746991	9.825804
1.034295	-0.842759	9.873688
0.881066	-0.890643	9.854534
0.794875	-0.890643	9.979033
0.766145	-0.775721	10.544065
0.938527	-0.737414	10.113108
0.967257	-0.670376	9.854534
0.881066	-0.383072	9.816227
1.043872	0.086191	10.275913
1.197101	-0.124498	10.419566
1.331176	-0.335188	10.419566
1.503559	-0.373495	10.314221
1.465251	-0.306458	10.448297
1.522712	-0.287304	10.591949
1.608904	-0.172383	10.524911
1.628057	0.076614	10.046070
1.493982	0.047884	10.084377
1.407791	0.057461	10.208876
1.426944	0.038307	10.084377
1.388637	-0.019154	10.199299
1.359907	-0.057461	10.170568
1.331176	-0.143652	10.046070
1.158794	-0.430956	9.931149
1.005565	-0.478840	9.950302
0.804452	-0.402226	9.969456
0.363919	-0.277727	10.007763
0.268151	-0.239420	9.979033
0.287304	-0.258574	10.141838
0.220267	-0.239420	10.486604
0.028730	-0.268151	10.687716
-0.105345	-0.172383	10.438720
-0.239420	-0.009577	10.218452
-0.411803	0.325611	9.979033
-0.325611	0.440533	9.797073
-0.392649	0.421380	10.046070
-0.459687	0.258574	10.323798
-0.737414	0.220267	10.630256
-0.823605	0.105345	10.371682
-0.881066	0.019154	10.065224
-1.053449	0.153229	10.400413
-0.938527	0.114922	10.438720
-0.641646	-0.162806	10.228029
-0.392649	-0.354342	9.950302
-0.459687	-0.124498	10.170568
-0.383072	-0.019154	10.199299
-0.325611	0.114922	10.132261
-0.603339	0.268151	9.662998
-0.679953	0.363919	9.634268
-0.689530	0.363919	9.768343
-0.507571	0.181959	10.371682
-0.354342	0.095768	10.323798
-0.239420	0.057461	10.362105
-0.181959	0.124498	10.084377
-0.191536	0.124498	10.093954
-0.019154	-0.201113	10.352529
0.076614	-0.287304	10.467450
0.076614	-0.124498	10.534488
-0.105345	0.134075	10.093954
-0.191536	0.296881	9.988609
-0.316035	0.555455	10.141838
-0.277727	0.536301	10.323798
-0.181959	0.316035	10.208876
-0.153229	0.220267	10.055647
-0.191536	0.181959	9.969456
-0.172383	0.172383	9.998186
-0.076614	0.095768	10.141838
0.067038	-0.019154	10.448297
0.124498	0.028730	10.295067
0.105345	0.086191	10.017340
0.009577	0.143652	9.892841
-0.009577	0.392649	10.046070
0.086191	0.383072	10.457873
0.114922	0.277727	10.438720
0.009577	0.373495	10.352529
-0.009577	0.402226	9.921572
0.028730	0.287304	9.979033
0.019154	0.287304	10.333375
0.019154	0.325611	10.534488
0.038307	0.335188	10.362105
-0.019154	0.287304	10.333375
-0.028730	0.296881	10.390836
-0.009577	0.450110	9.710882
-0.067038	0.411803	9.940725
-0.047884	0.306458	9.998186
-0.019154	0.325611	10.275913
-0.038307	0.277727	10.419566
0.038307	0.143652	10.247183
-0.038307	0.268151	10.256760
-0.038307	0.296881	10.026917
-0.028730	0.440533	9.950302
-0.067038	0.296881	10.486604
0.248997	0.229843	10.591949
0.210690	0.210690	10.563218
0.114922	0.383072	10.668563
0.248997	0.411803	10.266336
0.363919	0.268151	10.199299
0.363919	0.287304	10.228029
0.296881	0.383072	10.151415
0.220267	0.201113	10.151415
0.153229	0.287304	10.189722
0.143652	0.296881	10.189722
0.210690	0.191536	10.160992
0.316035	0.220267	10.113108
0.373495	0.220267	10.093954
0.411803	0.172383	10.132261
0.316035	0.306458	10.036493
0.268151	0.344765	9.950302
0.287304	0.316035	10.017340
0.287304	0.325611	10.122684
0.344765	0.287304	10.160992
0.316035	0.392649	10.199299
0.306458	0.325611	10.266336
0.325611	0.181959	10.247183
0.296881	0.335188	10.247183
0.268151	0.411803	10.323798
0.277727	0.402226	10.237606
0.287304	0.373495	10.093954
0.258574	0.354342	10.275913
0.306458	0.430956	10.180145
0.325611	0.344765	10.180145
0.258574	0.430956	10.199299
0.344765	0.430956	10.055647
0.411803	0.373495	10.065224
0.239420	0.296881	10.160992
0.258574	0.325611	10.055647
0.258574	0.296881	10.017340
0.287304	0.411803	10.036493
0.344765	0.411803	9.988609
0.373495	0.450110	10.065224
0.306458	0.517148	9.950302
0.440533	0.392649	9.998186
0.497994	0.383072	9.854534
0.545878	0.440533	9.921572
0.545878	0.517148	10.199299
0.517148	0.450110	10.323798
0.459687	0.363919	10.237606
0.421380	0.344765	10.285490
0.488417	0.268151	10.726024
0.373495	0.191536	10.802638
0.220267	0.440533	10.706870
0.047884	0.794875	9.979033
-0.105345	0.794875	10.017340
-0.153229	0.660800	10.122684
-0.124498	0.383072	10.228029
0.143652	-0.038307	10.630256
0.373495	-0.344765	10.726024
0.584185	-0.526724	10.639832
0.574608	-0.191536	10.189722
0.430956	0.009577	10.093954
0.316035	0.028730	10.036493
0.134075	0.086191	10.218452
-0.009577	0.067038	9.749189
-0.344765	0.086191	9.787497
-0.565032	0.162806	9.816227
-0.660800	0.086191	9.816227
-0.670376	0.105345	9.883265
-0.718261	0.124498	10.007763
-0.612916	0.181959	10.074800
-0.277727	0.076614	10.390836
-0.258574	0.076614	10.457873
-0.229843	-0.028730	10.448297
-0.411803	0.047884	10.371682
-0.430956	0.114922	10.122684
-0.411803	0.172383	9.940725
-0.440533	0.162806	9.864111
-0.335188	-0.095768	9.643845
-0.248997	-0.268151	9.768343
-0.191536	-0.411803	10.055647
-0.210690	-0.478840	10.438720
-0.201113	-0.545878	10.409989
-0.086191	-0.574608	10.390836
-0.019154	-0.632069	10.419566
-0.095768	-0.411803	10.630256
-0.076614	-0.440533	10.515334
-0.086191	-0.450110	10.496181
0.028730	-0.335188	10.266336
0.114922	-0.335188	10.026917
0.009577	-0.277727	9.969456
-0.201113	-0.067038	10.160992
-0.162806	-0.028730	10.285490
0.038307	-0.153229	10.208876
0.287304	-0.287304	9.969456
0.201113	0.047884	9.959879
0.105345	0.306458	9.701305
0.143652	0.421380	9.615114
0.421380	0.430956	9.682152
0.421380	0.411803	9.758766
0.402226	0.421380	9.672575
0.392649	0.459687	9.595961
0.469264	0.603339	9.883265
0.469264	0.708684	9.940725
0.411803	0.699107	9.950302
0.402226	0.258574	10.831368
0.670376	0.181959	10.764331
1.091756	0.210690	10.362105
1.177947	0.440533	10.141838
1.244985	0.660800	10.438720
1.455675	0.919373	11.089942
1.857901	0.699107	11.674128
2.738967	-0.440533	11.942278
2.834735	-0.794875	11.798626
2.499547	-0.919373	11.769896
2.135628	-0.699107	11.578360
1.848324	-0.028730	10.429143
1.790863	0.105345	9.730036
1.848324	0.220267	9.126697
1.685518	0.248997	9.011775
1.417367	0.172383	9.433155
1.273715	0.019154	9.634268
1.177947	-0.143652	9.816227
1.235408	0.009577	9.883265
1.522712	-0.124498	9.576807
1.551443	-0.181959	9.691729
1.340753	-0.019154	10.189722
1.417367	-0.076614	10.266336
1.474828	-0.095768	10.362105
1.426944	-0.067038	10.448297
1.235408	0.306458	10.362105
1.101333	0.440533	10.409989
1.015141	0.622492	10.381259
1.168370	0.746991	10.074800
1.254562	0.689530	9.998186
1.206678	0.737414	10.026917
1.197101	0.746991	9.950302
0.938527	0.699107	9.902418
0.890643	0.727837	9.749189
0.938527	0.670376	9.672575
1.197101	0.507571	9.931149
1.216254	0.555455	9.911995
1.091756	0.679953	9.921572
1.082179	0.756568	9.892841
1.053449	0.919373	9.844957
1.072602	0.909797	9.825804
1.091756	0.909797	9.902418
1.130063	0.919373	9.816227
1.168370	0.976834	9.787497
1.082179	1.053449	9.835381
1.043872	1.197101	9.643845
1.082179	1.197101	9.509769
1.177947	1.053449	9.710882
1.216254	0.986411	10.122684
1.235408	0.938527	10.582372
1.225831	1.043872	10.687716
1.331176	1.187524	10.400413
1.331176	1.235408	10.160992
1.082179	1.206678	10.362105
1.053449	1.331176	10.419566
1.034295	1.350330	10.342952
1.110910	1.273715	10.065224
1.053449	1.350330	10.170568
1.024718	1.369483	10.199299
1.082179	1.331176	10.113108
0.995988	0.909797	10.314221
0.967257	0.746991	10.486604
1.015141	0.603339	10.639832
0.871489	0.450110	10.304645
0.804452	0.507571	9.969456
0.679953	0.536301	10.055647
0.526724	0.507571	10.275913
0.296881	0.239420	10.141838
0.268151	0.220267	10.084377
0.258574	0.383072	10.218452
0.162806	0.344765	10.170568
0.038307	0.316035	10.074800
-0.067038	0.411803	9.931149
-0.114922	0.421380	9.787497
-0.038307	0.469264	9.777920
0.162806	0.354342	9.911995
0.363919	0.258574	9.931149
0.440533	0.306458	9.768343
0.383072	0.354342	9.998186
0.440533	0.383072	10.093954
0.469264	0.316035	10.151415
0.153229	0.344765	10.113108
0.076614	0.402226	9.998186
0.019154	0.478840	10.036493
-0.038307	0.651223	10.093954
-0.009577	0.727837	10.093954
0.076614	0.775721	10.113108
0.201113	0.737414	10.113108
0.363919	0.679953	10.189722
0.459687	0.603339	10.342952
0.517148	0.526724	10.467450
0.488417	0.593762	10.362105
0.478840	0.699107	10.256760
0.450110	0.766145	10.208876
0.488417	0.794875	10.180145
0.584185	0.785298	9.979033
0.507571	0.775721	10.055647
0.488417	0.814029	10.113108
0.459687	0.584185	10.208876
0.421380	0.584185	10.295067
0.402226	0.632069	10.247183
0.402226	0.622492	10.113108
0.344765	0.651223	9.998186
0.373495	0.679953	9.940725
0.430956	0.670376	9.844957
0.488417	0.708684	10.055647
0.478840	0.689530	10.132261
0.497994	0.679953	10.180145
0.593762	0.641646	10.218452
0.488417	0.679953	10.228029
0.440533	0.651223	10.256760
0.411803	0.603339	10.256760
0.402226	0.622492	10.199299
0.478840	0.593762	10.084377
0.565032	0.507571	10.065224
0.593762	0.478840	10.074800
0.651223	0.507571	10.017340
0.612916	0.469264	9.988609
0.545878	0.478840	10.103531
0.469264	0.497994	10.237606
0.450110	0.440533	10.256760
0.430956	0.459687	10.256760
0.316035	0.478840	10.256760
0.354342	0.478840	10.151415
0.440533	0.469264	10.065224
0.450110	0.430956	10.046070
0.344765	0.478840	10.093954
0.383072	0.469264	10.084377
0.402226	0.478840	10.113108
0.268151	0.488417	10.074800
0.220267	0.507571	10.084377
0.239420	0.526724	10.103531
0.268151	0.545878	10.036493
0.201113	0.469264	10.218452
0.181959	0.478840	10.314221
0.153229	0.469264	10.304645
0.114922	0.440533	10.113108
0.067038	0.421380	10.055647
0.028730	0.450110	10.046070
0.047884	0.469264	10.026917
0.038307	0.459687	9.988609
0.038307	0.392649	10.055647
0.019154	0.325611	10.170568
0.019154	0.316035	10.247183
0.038307	0.287304	10.170568
0.047884	0.220267	10.103531
0.038307	0.248997	10.046070
-0.057461	0.277727	10.017340
-0.191536	0.325611	9.979033
-0.373495	0.344765	9.979033
-0.794875	0.172383	10.333375
-0.986411	0.143652	10.563218
-1.187524	0.086191	10.678140
-1.398214	-0.067038	10.793061
-1.359907	-0.114922	10.687716
-1.379060	-0.153229	10.553641
-1.369483	-0.162806	10.467450
-1.235408	-0.268151	10.457873
-1.197101	-0.239420	10.486604
-1.110910	-0.220267	10.582372
-0.909797	-0.220267	10.697293
-0.411803	-0.258574	10.371682
-0.306458	-0.287304	10.247183
-0.258574	-0.306458	10.132261
-0.363919	-0.316035	10.055647
-0.555455	-0.363919	10.113108
-0.670376	-0.306458	10.304645
-0.526724	-0.181959	10.496181
0.057461	-0.306458	10.649409
0.383072	-0.191536	10.448297
0.593762	0.095768	10.122684
1.187524	0.344765	9.797073
1.513135	0.430956	9.643845
1.733402	0.469264	9.375694
1.810017	0.526724	9.117120
1.704672	0.526724	9.251195
1.608904	0.411803	9.682152
1.618480	0.383072	10.113108
1.608904	0.536301	10.457873
1.580173	0.603339	10.333375
1.503559	0.679953	10.017340
1.513135	0.622492	9.777920
1.723825	0.699107	9.720459
1.790863	0.612916	9.662998
1.810017	0.593762	9.548077
1.742979	0.593762	9.797073
1.742979	0.545878	10.065224
1.695095	0.488417	10.295067
1.589750	0.392649	10.639832
1.446098	0.459687	10.726024
1.398214	0.622492	10.639832
1.474828	0.632069	10.371682
1.541866	0.708684	9.959879
1.599327	0.823605	9.777920
1.589750	0.871489	9.816227
1.561020	0.804452	9.931149
1.446098	0.612916	10.477027
1.407791	0.507571	10.553641
1.340753	0.517148	10.524911
1.149217	0.536301	10.314221
1.024718	0.526724	10.285490
0.900220	0.555455	10.333375
0.842759	0.565032	10.362105
0.517148	0.565032	10.237606
0.421380	0.574608	9.959879
0.402226	0.507571	9.864111
0.325611	0.402226	10.151415
0.287304	0.373495	10.400413
0.248997	0.306458	10.496181
0.268151	0.191536	10.534488
0.172383	0.229843	10.668563
0.114922	0.325611	10.237606
0.076614	0.383072	9.854534
-0.114922	0.392649	9.662998
-0.239420	0.430956	9.605537
-0.383072	0.478840	9.758766
-0.430956	0.459687	9.950302
-0.373495	0.210690	10.084377
-0.402226	0.076614	9.921572
-0.469264	-0.019154	9.720459
-0.651223	-0.277727	9.758766
-0.814029	-0.316035	9.921572
-1.015141	-0.383072	9.969456
-1.149217	-0.440533	10.036493
-1.340753	-0.354342	10.007763
-1.465251	-0.287304	10.093954
-1.484405	-0.277727	10.218452
-1.273715	-0.086191	10.228029
-1.158794	-0.009577	10.314221
-0.948104	-0.076614	10.314221
-0.727837	-0.105345	10.467450
-0.335188	-0.019154	10.869676
-0.086191	-0.009577	10.773908
-0.019154	-0.028730	10.831368
0.344765	0.047884	10.544065
0.430956	0.105345	10.333375
0.450110	0.143652	10.199299
0.421380	0.153229	10.065224
0.335188	0.105345	10.017340
0.201113	0.038307	10.074800
-0.009577	0.038307	10.093954
-0.430956	0.009577	10.333375
-0.450110	0.019154	10.218452
-0.411803	0.019154	10.055647
-0.450110	0.095768	10.189722
-0.440533	0.373495	10.237606
-0.440533	0.421380	10.141838
-0.306458	0.497994	10.160992
-0.009577	0.526724	10.189722
-0.038307	0.497994	10.151415
-0.162806	0.545878	10.017340
-0.306458	0.555455	10.007763
-0.450110	0.545878	9.988609
-0.536301	0.555455	9.940725
-0.593762	0.612916	9.931149
-0.440533	0.612916	9.864111
-0.354342	0.612916	9.911995
-0.363919	0.632069	10.065224
-0.296881	0.660800	10.371682
-0.201113	0.584185	10.496181
-0.038307	0.373495	10.850522
0.363919	0.095768	11.032481
1.532289	-0.239420	10.630256
2.011129	-0.373495	10.113108
2.106898	-0.363919	9.940725
